stand,quad,tree_tag,species_code,tree_code_1983,DBH_1983_cm,stem_height_1983_m,age_1983
WY,9F,2923,PIBA,L,9.9,NA,NA
WY,9F,2924,PIBA,L,12.7,NA,NA
WY,9G,2925,PIBA,L,13.2,NA,NA
WY,9G,2927,PIBA,L,12.2,NA,NA
WY,9G,2926,PIBA,L,11.4,NA,NA
WY,9H,2928,PIBA,L,10.7,NA,NA
WY,9I,2930,PIBA,L,4.6,NA,NA
WY,9I,2931,PIBA,L,9.1,NA,NA
WY,9I,2932,PIBA,L,2.8,NA,NA
WY,9I,2933,PIBA,L,11.7,NA,NA
WY,9I,2929,PIBA,L,10.4,NA,NA
WY,9J,2934,PIBA,L,7.4,NA,NA
WY,9J,2935,PIBA,L,11.4,NA,NA
WY,9J,2936,PIBA,L,11.2,NA,NA
WO,0A,2930,PIBA,L,13.5,NA,NA
WO,0A,2938,PIBA,L,15.7,NA,NA
WO,0A,2929,PIBA,L,8.1,NA,NA
WO,0A,2937,PIBA,L,13.5,NA,NA
WO,0A,2931,PIBA,L,12.7,NA,NA
WO,0A,2932,PIBA,L,7.6,NA,NA
WO,0A,2933,PIBA,L,12.7,NA,NA
WO,0B,2934,PIBA,L,8.6,NA,NA
WO,0C,2935,PIBA,L,15.2,NA,NA
WO,0D,2936,PIBA,L,9.9,NA,NA
WO,0D,2937,PIBA,L,17.3,NA,NA
WO,0D,2938,PIBA,L,8.9,NA,NA
WO,0D,2939,PIBA,L,17,NA,NA
WO,0D,2940,PIBA,L,11.9,NA,NA
WO,0D,2941,PIBA,L,15.2,NA,NA
WO,0D,2942,PIBA,L,18,NA,NA
WO,0E,2943,PIBA,L,11.2,NA,NA
WO,0H,2944,PIBA,L,21.6,NA,NA
WO,0I,2945,PIBA,L,16.3,NA,NA
WO,0I,2946,PIBA,L,19,NA,NA
WO,0I,2947,PIBA,L,16.5,NA,NA
WO,0J,2948,PIBA,L,8.4,NA,NA
WO,1J,2949,PIBA,L,24.1,NA,NA
WO,1G,2953,PIBA,L,11.2,13,59
WO,1G,2952,PIBA,L,20.3,NA,NA
WO,1G,2951,PIBA,L,15,NA,NA
WO,1G,2950,PIBA,L,13,NA,NA
WO,1G,2954,PIBA,L,13.2,NA,NA
WO,1F,2956,PIBA,L,20.8,NA,NA
WO,1F,2955,PIBA,L,9.9,NA,NA
WO,1E,2957,PIBA,L,12.7,NA,NA
WO,1E,2958,PIBA,L,12.7,NA,NA
WO,1D,2959,PIBA,L,18,NA,NA
WO,1D,2960,PIBA,D,10.2,NA,NA
WO,1D,2961,PIBA,L,16.8,NA,NA
WO,1D,2962,PIBA,D,5.3,NA,NA
WO,1C,2963,PIBA,D,7.6,NA,NA
WO,1C,2964,PIBA,D,15.2,NA,NA
WO,1C,2965,PIBA,L,10.9,12.7,65
WO,2A,2966,PIBA,L,9.1,8.7,83
WO,2A,2967,PIBA,L,11.4,NA,NA
WO,2A,2968,PIBA,L,11.9,NA,NA
WO,2A,2929,PIBA,D,6.1,NA,NA
WO,2A,2970,PIBA,D,9.1,NA,NA
WO,2A,2971,PIBA,L,22.9,NA,NA
WO,2B,2972,PIBA,L,11.2,NA,NA
WO,2B,2973,PIBA,L,14.7,NA,NA
WO,2C,2974,PIBA,L,10.9,NA,NA
WO,2C,2975,PIBA,D,10.7,NA,NA
WO,2D,2976,PIBA,L,19.6,NA,NA
WO,2E,2977,PIBA,L,11.9,NA,NA
WO,2E,2978,PIBA,L,17.8,15.6,59
WO,2F,2979,PIBA,L,12.7,NA,NA
WO,2F,2980,PIBA,L,18,NA,NA
WO,2F,2981,PIBA,L,14,NA,NA
WO,2F,2984,PIBA,L,14.5,NA,NA
WO,2F,2982,PIBA,L,15.7,NA,NA
WO,2F,2983,PIBA,L,10.4,8.9,72
WO,2G,2985,PIBA,L,9.7,NA,NA
WO,2G,2989,PIBA,D,7.4,NA,NA
WO,2G,2990,PIBA,D,7.9,NA,NA
WO,2G,2991,PIBA,L,17.8,NA,NA
WO,2G,2992,PIBA,D,7.1,NA,NA
WO,2G,2986,PIBA,L,13.2,NA,NA
WO,2G,2987,PIBA,L,10.2,NA,NA
WO,2G,2988,PIBA,L,16.3,NA,NA
WO,2G,2993,PIBA,L,15.7,NA,NA
WO,2G,2994,PIBA,L,17.5,NA,NA
WO,2I,2995,PIBA,L,17.8,NA,NA
WO,2J,2996,PIBA,L,16.5,NA,NA
WO,2J,2997,PIBA,L,23.4,NA,NA
WO,3J,2998,PIBA,L,14,NA,NA
WO,3J,2999,PIBA,L,19.8,NA,NA
WO,3J,3000,PIBA,L,12.4,NA,NA
WO,3I,3001,PIBA,L,13.5,NA,NA
WO,3I,3002,PIBA,L,3.3,NA,NA
WO,3H,3003,PIBA,L,16.8,NA,NA
WO,3G,3004,PIBA,L,16,NA,NA
WO,3G,3005,PIBA,L,11.4,NA,NA
WO,3G,3006,PIBA,L,15,NA,NA
WO,3G,3007,PIBA,L,16.8,NA,NA
WO,3G,3008,PIBA,L,20.8,NA,NA
WO,3G,3009,PIBA,D,9.1,NA,NA
WO,3G,3010,PIBA,L,19.3,NA,NA
WO,3G,3011,PIBA,D,5.1,NA,NA
WO,3G,3012,PIBA,L,11.9,NA,NA
WO,3D,3013,PIBA,L,23.4,NA,NA
WO,3C,3014,PIBA,L,18.5,NA,NA
WO,3B,3016,PIBA,L,16.8,NA,NA
WO,3B,3015,PIBA,L,12.4,NA,NA
WO,3A,3126,PIBA,D,4.3,NA,NA
WO,3A,3127,PIBA,L,10.9,NA,NA
WO,3A,3128,PIBA,D,8.6,NA,NA
WO,3A,3129,PIBA,L,6.1,NA,NA
WO,3A,3130,PIBA,D,9.1,NA,NA
WO,3A,3131,PIBA,D,8.1,NA,NA
WO,3A,3132,PIBA,L,11.2,NA,NA
WO,3A,3133,PIBA,L,13.2,NA,NA
WO,3A,3134,PIBA,L,9.1,NA,NA
WO,3A,3135,PIBA,L,7.1,NA,NA
WO,3A,3136,PIBA,L,11.4,NA,NA
WO,4A,3137,PIBA,L,8.4,10.6,69
WO,4A,3138,PIBA,D,7.6,NA,NA
WO,4A,3142,PIBA,D,5.3,NA,NA
WO,4A,3143,PIBA,L,8.4,NA,NA
WO,4A,3144,PIBA,L,12.7,14.2,92
WO,4A,3150,PIBA,L,6.3,NA,NA
WO,4A,3139,PIBA,D,4.6,NA,NA
WO,4A,3140,PIBA,L,13.2,NA,NA
WO,4A,3141,PIBA,L,9.1,NA,NA
WO,4B,3017,PIBA,L,14.7,NA,NA
WO,4B,3018,PIBA,L,8.1,NA,NA
WO,4B,3019,PIBA,L,16.5,NA,NA
WO,4B,3020,PIBA,D,11.7,NA,NA
WO,4B,3021,PIBA,L,18.8,NA,NA
WO,4B,3022,PIBA,L,16.3,NA,NA
WO,4B,3025,PIBA,L,10.9,16.6,78
WO,4B,3024,PIBA,L,13.2,NA,NA
WO,4B,3023,PIBA,L,8.9,NA,NA
WO,4C,3026,PIBA,L,11.4,NA,NA
WO,4C,3027,PIBA,L,17.5,NA,NA
WO,4C,3032,PIBA,L,15.5,NA,NA
WO,4C,3028,PIBA,L,11.4,NA,NA
WO,4C,3031,PIBA,L,11.4,NA,NA
WO,4C,3029,PIBA,L,10.7,NA,NA
WO,4C,3030,PIBA,L,16.8,NA,NA
WO,4C,3033,PIBA,L,12.2,NA,NA
WO,4D,3034,PIBA,L,5.8,NA,NA
WO,4D,3035,PIBA,L,16.3,NA,NA
WO,4D,3036,PIBA,L,19,NA,NA
WO,4E,3037,PIBA,L,15.2,NA,NA
WO,4E,3038,PIBA,L,12.7,NA,NA
WO,4E,3039,PIBA,L,11.4,NA,NA
WO,4E,3040,PIBA,L,14.7,NA,NA
WO,4F,3041,PIBA,L,7.6,11,65
WO,4F,3042,PIBA,L,11.2,NA,NA
WO,4F,3043,PIBA,L,17.5,NA,NA
WO,4G,3044,PIBA,L,18.8,NA,NA
WO,4H,3045,PIBA,L,11.4,NA,NA
WO,4I,3046,PIBA,L,17.8,NA,NA
WO,4J,3047,PIBA,L,17.8,NA,NA
WO,4J,3048,PIBA,L,23.6,NA,NA
WO,5J,3049,PIBA,L,17.8,NA,NA
WO,5I,3050,PIBA,D,8.6,NA,NA
WO,5I,3051,PIBA,L,19,NA,NA
WO,5I,3052,PIBA,L,15,NA,NA
WO,5I,3053,PIBA,L,15.2,NA,NA
WO,5G,3054,PIBA,L,15.5,NA,NA
WO,5G,3055,PIBA,D,11.2,NA,NA
WO,5G,3056,PIBA,L,16.3,NA,NA
WO,5G,3057,PIBA,L,15.5,NA,NA
WO,5G,3058,PIBA,D,10.2,NA,NA
WO,5G,3059,PIBA,L,14.2,NA,NA
WO,5G,3060,PIBA,D,7.6,NA,NA
WO,5G,3061,PIBA,L,18.5,NA,NA
WO,5G,3063,PIBA,D,8.6,NA,NA
WO,5G,3062,PIBA,L,18.8,NA,NA
WO,5G,3064,PIBA,L,16.3,NA,NA
WO,5F,3065,PIBA,L,18.3,NA,NA
WO,5F,3066,PIBA,D,20.6,NA,NA
WO,5F,3067,PIBA,L,19.6,NA,NA
WO,5D,3068,PIBA,L,18.8,NA,NA
WO,5D,3069,PIBA,L,16.5,NA,NA
WO,5C,3070,PIBA,L,17.3,16.3,67
WO,5C,3071,PIBA,L,18.3,NA,NA
WO,5C,3072,PIBA,L,15.2,NA,NA
WO,5B,3073,PIBA,L,16.8,NA,NA
WO,5B,3074,PIBA,L,22.4,NA,NA
WO,6A,3075,PIBA,L,22.6,NA,NA
WO,6A,3076,PIBA,L,7.9,NA,NA
WO,6A,3077,PIBA,L,18.8,NA,NA
WO,6A,3078,PIBA,L,13.5,NA,NA
WO,6B,3079,PIBA,L,16.5,NA,NA
WO,6B,3083,PIBA,L,16.5,NA,NA
WO,6B,3082,PIBA,L,15.5,NA,NA
WO,6B,3081,PIBA,L,15,NA,NA
WO,6B,3080,PIBA,L,13,NA,NA
WO,6B,3086,PIBA,D,6.9,NA,NA
WO,6B,3085,PIBA,L,5.3,NA,NA
WO,6B,3084,PIBA,L,15.7,NA,NA
WO,6C,3087,PIBA,L,10.4,15,77
WO,6C,3089,PIBA,L,12.4,NA,NA
WO,6C,3088,PIBA,L,13,NA,NA
WO,6C,3091,PIBA,L,17.3,NA,NA
WO,6F,3092,PIBA,D,4.3,NA,NA
WO,6F,3093,PIBA,L,13.7,14.2,84
WO,6F,3095,PIBA,L,23.6,NA,NA
WO,6F,3094,PIBA,L,11.7,NA,NA
WO,6G,3096,PIBA,L,9.7,NA,NA
WO,6G,3097,PIBA,L,18,NA,NA
WO,6G,3098,PIBA,L,9.4,NA,NA
WO,6G,3099,PIBA,D,11.9,NA,NA
WO,6G,3110,PIBA,D,11.2,NA,NA
WO,6G,3111,PIBA,D,14,NA,NA
WO,6I,3112,PIBA,L,9.4,NA,NA
WO,6I,3113,PIBA,L,16,NA,NA
WO,6J,3114,PIBA,L,17,NA,NA
WO,6J,3116,PIBA,L,19.3,NA,NA
WO,6J,3115,PIBA,L,14.5,14,60
WO,7J,3117,PIBA,L,15.5,NA,NA
WO,7J,3118,PIBA,L,18.5,NA,NA
WO,7I,3119,PIBA,L,12.4,NA,NA
WO,7H,3120,PIBA,L,16.3,15.7,58
WO,7G,3121,PIBA,L,11.7,NA,NA
WO,7G,3122,PIBA,D,9.7,NA,NA
WO,7F,3123,PIBA,L,10.9,NA,NA
WO,7F,3124,PIBA,L,11.9,NA,NA
WO,7F,3125,PIBA,L,18.8,17.2,94
WO,7F,3148,PIBA,L,11.4,NA,NA
WO,7F,3147,PIBA,L,11.2,NA,NA
WO,7F,3149,PIBA,L,10.2,NA,NA
WO,7F,3151,PIBA,L,14.7,NA,NA
WO,7F,3152,PIBA,L,13.5,NA,NA
WO,7F,3146,PIBA,L,10.4,NA,NA
WO,7F,3145,PIBA,L,24.9,NA,NA
WO,7E,3153,PIBA,L,15.2,NA,NA
WO,7E,3157,PIBA,L,15.2,16.8,81
WO,7E,3154,PIBA,L,15.5,NA,NA
WO,7E,3155,PIBA,L,14.7,NA,NA
WO,7E,3156,PIBA,L,16.8,NA,NA
WO,7E,3158,PIBA,L,16,NA,NA
WO,7E,3159,PIBA,L,11.9,NA,NA
WO,7D,3160,PIBA,L,15.7,NA,NA
WO,7D,3161,PIBA,L,16.5,NA,NA
WO,7C,3162,PIBA,L,18.3,NA,NA
WO,7C,3164,PIBA,L,11.7,NA,NA
WO,7C,3163,PIBA,L,14.5,NA,NA
WO,7B,3252,PIBA,L,11.9,NA,NA
WO,7B,3251,PIBA,L,14.5,NA,NA
WO,7B,3250,PIBA,L,16,NA,NA
WO,7A,3253,PIBA,D,18.5,NA,NA
WO,7A,3255,PIBA,L,11.7,NA,NA
WO,7A,3256,PIBA,L,10.4,NA,NA
WO,7A,3259,PIBA,L,8.1,NA,NA
WO,7A,3257,PIBA,L,18.5,NA,NA
WO,7A,3258,PIBA,L,13.7,NA,NA
WO,7A,3254,PIBA,L,12.7,NA,NA
WO,7A,3260,PIBA,L,10.9,NA,NA
WO,7A,3261,PIBA,D,5.8,NA,NA
WO,8A,3262,PIBA,L,16.8,NA,NA
WO,8B,3263,PIBA,L,15.7,NA,NA
WO,8B,3264,PIBA,L,18.5,NA,NA
WO,8B,3265,PIBA,D,5.1,NA,NA
WO,8B,3266,PIBA,L,16.3,NA,NA
WO,8B,3267,PIBA,L,12.7,NA,NA
WO,8B,3269,PIBA,L,8.1,NA,NA
WO,8C,3270,PIBA,L,20.3,NA,NA
WO,8C,3268,PIBA,L,18,NA,NA
WO,8C,3271,PIBA,L,8.9,NA,NA
WO,8C,3272,PIBA,L,11.7,NA,NA
WO,8C,3273,PIBA,D,4.6,NA,NA
WO,8C,3274,PIBA,D,8.1,NA,NA
WO,8C,3275,PIBA,D,8.9,NA,NA
WO,8C,3276,PIBA,L,8.1,NA,NA
WO,8C,3277,PIBA,D,9.4,NA,NA
WO,8D,3278,PIBA,L,10.4,NA,NA
WO,8D,3285,PIBA,L,14.2,NA,NA
WO,8D,3284,PIBA,L,11.9,NA,NA
WO,8D,3286,PIBA,L,14,NA,NA
WO,8D,3281,PIBA,D,13.2,NA,NA
WO,8D,3280,PIBA,L,21.8,NA,NA
WO,8D,3279,PIBA,L,15.5,NA,NA
WO,8D,3282,PIBA,L,18.8,NA,NA
WO,8D,3283,PIBA,L,22.6,NA,NA
WO,8E,3287,PIBA,L,12.4,NA,NA
WO,8E,3289,PIBA,L,18.8,NA,NA
WO,8E,3288,PIBA,D,9.1,NA,NA
WO,8F,3290,PIBA,D,9.1,NA,NA
WO,8F,3291,PIBA,L,18,NA,NA
WO,8F,3292,PIBA,L,11.4,NA,NA
WO,8F,3293,PIBA,L,21.3,NA,NA
WO,8G,3294,PIBA,D,11.7,NA,NA
WO,8G,3295,PIBA,D,8.9,NA,NA
WO,8G,3296,PIBA,L,18.5,NA,NA
WO,8G,3297,PIBA,L,17.5,NA,NA
WO,8H,3298,PIBA,L,13.2,NA,NA
WO,8I,3299,PIBA,L,19.6,NA,NA
WO,8I,3300,PIBA,L,20.1,NA,NA
WO,8I,3301,PIBA,L,21.1,NA,NA
WO,8J,3302,PIBA,D,10.7,NA,NA
WO,9J,3303,PIBA,L,18,NA,NA
WO,9J,3304,PIBA,L,18.3,NA,NA
WO,9G,3305,PIBA,L,19.6,NA,NA
WO,9D,3306,PIBA,L,13.5,NA,NA
WO,9D,3307,PIBA,L,14.7,NA,NA
WO,9D,3308,PIBA,L,14.5,NA,NA
WO,9D,3309,PIBA,L,14.7,NA,NA
WO,9C,3310,PIBA,L,12.2,NA,NA
WO,9C,3312,PIBA,L,13.5,NA,NA
WO,9C,3311,PIBA,L,18.5,NA,NA
WO,9C,3314,PIBA,D,15,NA,NA
WO,9C,3313,PIBA,L,16.8,NA,NA
WO,9C,3315,PIBA,D,8.4,NA,NA
WO,9B,3317,PIBA,L,11.7,NA,NA
WO,9B,3321,PIBA,D,10.2,NA,NA
WO,9B,3320,PIBA,L,12.7,NA,NA
WO,9B,3318,PIBA,L,16,NA,NA
WO,9B,3319,PIBA,L,18,NA,NA
WO,9B,3322,PIBA,L,17.8,NA,NA
WO,9B,3323,PIBA,L,21.6,NA,NA
WO,9B,3324,PIBA,L,11.9,NA,NA
