quad,stand,year,month,day,stand_size,AULPAL,BRASAL,CERPUR,DICPOL,DICSCO,DITFLE,DREUNC,EURPUL,HYLSPL,ORTFLA,PLESCH,POHNUT,POLJUN,POLPIL,PTICIL,PTIPUL,PTICC,SPLSPP,TETANG,TOMNIT,CETCUC,CETERI,CETNIV,CLAMIT,CLARAN,CLASTE,CLAAMA,CLACAP,CLACAR,CLACEN,CLACHL,CLACOC,CLACON,CLACOR,CLACRP,CLACRT,CLAGON,CLAGRA,CLAMUL,CLAPHY,CLAPYX,CLASQU,CLASUB,CLAUNC,CLAVER,LECGRA,PELAPH,PELMAL,PELPUL,PELRUF,STEALP,BRYSPP,CETHAL,CETPIN,EVEMES,HYPPHY,PARELE,PARSUL,PARAMB,PARHYP,PLAGLA,USNSPP,POLCOM
9D,ML,1984,5,3,5,0,0.1,0.5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9F,ML,1984,5,3,5,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,50,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9H,ML,1984,5,3,5,0,0,4,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0.5,0.1,0.1,0.1,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,0,0,4,0,0,0,NA
9J,ML,1984,5,3,5,0,3,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1B,ML,1984,8,2,5,0,0,0,2,0,0,0,0,0.5,0,6,0,0,0,0,0,0.1,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,NA
1D,ML,1984,8,2,5,0,0.1,0.5,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1F,ML,1984,8,2,5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.1,0,6,0.5,0,0,0.1,0,0,0.5,0.1,0.1,0.1,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,5,0,1,2,0.5,0,0.1,NA
1H,ML,1984,8,2,5,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,10,0.5,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
1J,ML,1984,8,2,5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0,0,0,0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,1,0,0.5,1,0.5,0,0,NA
3B,ML,1984,8,2,5,0,0.1,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.5,0,0,0,NA
3D,ML,1984,8,2,5,0,0.5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,20,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,NA
3F,ML,1984,8,2,5,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,20,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
3H,ML,1984,8,2,5,0,0.5,0.5,2,0,0,0,0,0.5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3J,ML,1984,8,2,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5B,ML,1984,8,2,5,0,0,0,1,0,0,0,0,0.5,0,2,0,0.1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.1,0,0,0.5,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5D,ML,1984,8,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
5F,ML,1984,8,2,5,0,0,0.5,2,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0.1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0.5,0.1,0,0.1,NA
5H,ML,1984,8,2,5,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,12,0.5,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5J,ML,1984,8,2,5,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,85,0.5,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7B,ML,1984,8,2,5,0,0,0,0.5,0,0,0.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0.1,0,0,0.5,0.1,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
7D,ML,1984,8,2,5,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,50,0,1,0,0,0,0.1,0.5,0.1,0,0.1,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7F,ML,1984,8,2,5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7H,ML,1984,8,2,5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
7J,ML,1984,8,2,5,0,0.5,0,4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9B,ML,1984,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,NA
9D,ML,1984,8,2,5,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9F,ML,1984,8,2,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,50,0.1,0.5,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9H,ML,1984,8,2,5,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,0,0,4,0.5,0,0,NA
9J,ML,1984,8,2,5,0,2,0,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0,NA
1B,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.1,0,30,0,0.5,0,0,0,0,0.1,0,0,0.1,0,0,0,4,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1D,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,15,0.1,0,0.1,0,0,0,0.1,0.5,0,0.1,0,0,0.1,4,0,0.5,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,NA
1F,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.5,0,40,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.1,4,2,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1H,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.5,0.1,0,0.5,0,0,0.1,2,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1J,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,12,0,0,0,0,0,0,0,0.1,0,6,0,0,0.5,0,0,0,0,0.1,0,0.1,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
3B,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0.1,5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
3D,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,NA
3F,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,30,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,2,0,0,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3H,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0.1,10,0.5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
3J,OI,1984,5,13,5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,45,0.1,0,0,0,0,0,0,0.5,0,0.1,0,0,0.1,3,1,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
5B,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.1,0,10,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,NA
5D,OI,1984,5,13,5,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,20,0,0.5,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,1,0,0,0,0,0,0.1,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5F,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
5H,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,4,0,0,0,0.1,0,0,0,0.1,0.5,0.1,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
5J,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7B,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0.1,0,70,0,0,0,0,0,0,0.5,0.1,0,0.1,0,0,0.1,3,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7D,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,25,0,0,0,0,0,0,0,0,0,0.1,0,0,0,3,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
7F,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,1,0,0.1,0,0,0,0.5,0,0,0,30,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7H,OI,1984,5,13,5,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,6,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7J,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,3,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.1,0.5,0.1,0,0,0,0,0,0,0,10,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9B,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
9D,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,40,0,0.1,0,0,0,0,0,0.5,0,0.5,0,0,0.1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
9F,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,10,0.1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
9H,OI,1984,5,13,5,0,0,0.5,0,0,0,0.5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0.1,0,0,0.1,NA
9J,OI,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
1B,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0.5,0,60,0,1,0,0,0,0,0.1,0,0,0.5,0,0,0,5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0.1,0,0,NA
1D,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0.5,0,20,0,0.5,0,0,0,0,0.1,0.5,0,0.5,0,0,0.1,6,0,0,0,0,0,0.5,0,0,0,6,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
1F,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0.1,0,40,0,0.5,0,0,0,0,0.1,0.5,0,0.5,0,0,0,8,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1H,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1J,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0.1,0,17,0,0,0,0.1,0,0,0,0.5,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0,NA
3B,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0.5,0,30,0.1,0.5,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,4,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3D,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0,0.1,0,1,0,0,0,7,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
3F,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0.5,0,60,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,2,0,0,0,0,0,0.1,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3H,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0.1,0,0.1,0.5,0.1,0,0.1,0,0,0.5,9,0,0,0.5,0,0,0.5,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,NA
3J,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,40,0,0.5,0,0,0,0,0,0.5,0,1,0,0,0.1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
5B,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.5,0,20,0,2,0,0,0,0,0.5,0,0,0.1,0,0,0,3,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0,0.1,0.1,0,0,NA
5D,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0.5,0.1,0,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5F,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
5H,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,7,0,0,0,0.5,0,0,0.1,0.1,0.1,0.5,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,NA
5J,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7B,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,75,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0.1,0.1,0,0,0,NA
7D,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.5,0,35,0,0,0,0,0,0,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7F,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7H,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
7J,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0.1,0,0,0.5,0.1,0,0.1,0,0,0,0.5,0.5,0.1,0,0,0,0,0,0,0,12,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,NA
9B,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,25,0,0.5,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.5,0.1,0,0,NA
9D,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,60,0,0.5,0,0,0,0,0,0.1,0,0.5,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9F,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,12,0,0,0,0.1,0,0,0.1,0.1,0.1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9H,OI,1984,8,7,5,0,0,0,0.5,0,0,0,0,0,0,5,0,0.5,0,0,0.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.5,0.1,0,0.1,NA
9J,OI,1984,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1B,OP,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0,0,0.1,0,0,0,NA
1D,OP,1984,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0,0,0.5,0,0,0.1,NA
1F,OP,1984,5,13,5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
1H,OP,1984,5,13,5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,1,0.5,0,0,0,0,0.5,0,0,0,20,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
1J,OP,1984,5,13,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0.1,0,2,0,0,0,0,0,0,1,0.1,0,0.1,0,0,0,3,0,0.1,0,0,0,5,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
3B,OP,1984,5,13,5,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.1,0,2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3D,OP,1984,5,13,5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0.5,0.5,0.1,1,0,0,0,5,0.5,0.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,NA
