Month,Year,Stand,Quad,ABBA,BEPA,PIBA,PIGL,PIMA,POTR,ALCR,AMAL,ARUV,LEGR,LODI,PRPE,ROAC,RUID,VAMY,VAVI,VIED,ACRU,ANMU,ANPA,ARNU,CARO,COCA,EPAN,FRVI,GABO,GELI,GORE,HIUM,LIBO,LIPH,MACA,MELI,ORSE,PYCH,RUPU,VIAD,VIRE,CXSI,CXRI,ELGL,ELIN,ORPU,SCPU,DRCA,EQVA,LYAN,LYCO,ORAS,SOSP,CACA,ROWO,TRBO,COTR,DITR,COST,FZSB,UNKA,ORC1,ASCI,COAU,GEBI,CXHO,CXAE,CRTE,TRHY,TAOF,RILA,2IPH,DOTR
7,1982,3,8E,0,0.5,20,0.5,0,0.5,4,0,0,0,0,0,1,1,0.5,1,0,0,0,0,6,0,0,0.5,0,0.1,0.5,0,0,3,0,3,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.01,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1982,3,8G,0,0.5,10,0.5,0,2,2,0,0.5,0,0,0,2,0.5,1,1,0,0,0,0,2,0,0,0.5,0,0.1,0.1,0,0,3,0,2,0,0.5,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1982,3,8I,0,0.1,15,0,0,0.1,0.5,0,0,0,0.1,0,2,0,0.5,3,0,0,0.1,0,4,0,3,0.5,0.1,0.1,0.1,0,0,3,0,4,0,0.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,0A,0,0,10,0,0,0,0.5,0,0,0,0.01,0,0.5,0.1,0.1,1,0,0,0.01,0,0.1,0,0,0.1,0,0.1,0.01,0,0,3,0,2,0,0,0,0,0.01,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,0C,0,0,8,0,0,0,4,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,2,0.1,0,0.5,0,0.1,0,0,0,0.5,0,3,0,0,0,0.5,0,0.5,0,0,0,0.01,0,0,0.5,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,0E,0,0,15,3,0,0,1,0,0.01,0,0,0,0.5,0.01,0.5,0.1,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,2,0,1,0,0.5,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,0G,0.01,0,3,0,0,0,3,0,0,0,0,0,0.5,0.1,1,0.5,0,0,0,0,3,0,1,0,0,0.01,0,0,0,3,0,4,0,0.1,0,1,0,0,0,0,0.1,0.01,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,0I,0,0,15,1,0,0,1,0,2,0,0,0,3,0.5,0.5,1,0,0,0,0,2,0,1,0,0,0.1,0.1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,2I,0,0,4,2,0,0,5,0,0,0,0,0,0.5,0,0.5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,4,0,0,0.01,0.1,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,2G,0,0,3,5,0,0,4,0,0,0,0,0,0.5,0.1,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.5,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,2E,0,0,5,0,0,0,3,0,0,0.5,0,0.1,0.5,0.5,0.5,0.1,0,0,0,0,2,0,0,0,0.1,0.01,0,0,0.01,3,0,10,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,2C,0,0,15,0.5,0,0,1,0,0,0,0,0,0.5,1,0.5,0.1,0,0,0,0,4,0.01,0,0.5,0,0.1,0,0,0,2,0.01,2,0,0.1,0,0,0,0.1,0,0,0,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,2A,0,0,3,8,0,0,2,0,0,0.1,0,0,0,1,0.5,0.5,0,0,0,0,1,0.01,0.1,0.1,0,0.1,0,0,0,2,0,3,0,0.1,0,0.1,0,0.1,0,0,0,0.5,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,4A,0,0,15,0,0,0,0.5,0,4,0,0.1,1,3,1,1,1,0,0,0,0,3,0,0,0,0,0.1,0,0,0,5,0,7,0,0.5,0,0,0.01,0.5,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,4C,0,2,15,0,0,0,5,0.5,0,0,0,1,2,3,2,0.5,0,0,0,0,2,0,0,0,2,0.1,0,0,0,3,0,8,0,0,0,1,0,0.1,0,0,0,0.5,0,0,0.1,0,0.1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,4E,0,0,15,5,0,0,4,0,0,0,0,0,1,0.1,1,0.5,0,0,0,0,2,0,0,0,0,0.5,0,0,0,1,0,4,0,0,0,0.5,0,0.1,0,0,0,0.1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,4G,0,0,15,0,0,0,4,0,0.5,0,0,0,2,0,1,0.5,0,0,0,0,2,0,0,0,0,0.1,0.1,0,0,4,0,2,0,0,0,0,0,0.01,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,4I,0,0,20,1,0,0,2,0,0,0,0,0,2,0,0.5,1,0,0,0.01,0,1,0,0,0,0,0.1,0.1,0,0,3,0,2,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,6I,0,0,10,0.5,0,0,8,0,0,3,0,0,0.5,0.1,0.1,1,0,0,0,0,2,0,0.1,0,0,0,0.1,0,0,2,0,2,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,6G,0,0,15,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,6E,0,0.01,20,2,0,0,5,0,0.1,2,0,0,1,0.5,0.1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,6C,0,0,25,4,0,0,3,0,0.01,0,0,0.01,2,0.5,1,0.5,0,0,0,0,3,0.01,0.5,0,0,0,0.01,0,0,12,0,2,0,0.1,0,0,0,0.01,0,0,0,0.1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,6A,0,0,20,0,0,0,4,0,4,1,0,0.5,2,1,0.1,2,0,0,0,0,3,0.01,0,0,0,0.01,0.5,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0.5,0.01,0.1,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,8A,0,0,15,4,0,0,4,0,0.5,0,0,0.1,2,2,0.5,2,0,0,0,0,2,0,0,0,0,0.1,0,0,0,3,0,1,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,8C,0,1,7,3,1,0,6,0,1,0,0.01,0.1,1,1,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,2,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,8E,0,0.01,25,0.5,0,0.01,2,0,0,0,0,0,2,0.5,0.1,1,0,0,0,0,2,0,0,0,0,0.1,0.1,0,0,4,0,3,0,0,0.01,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,8G,0,0.01,10,3,6,3,3,0,0.5,0,0,0,1,0.5,1,1,0,0,0,0,1,0,0,0.01,0,0,0,0,0,2,0,2,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1982,3,8I,0,0.1,25,0,0,3,2,0,0,0,0.1,0,1,0,0.1,5,0,0,0.01,0,3,0,1,0.1,0.1,0.1,0.01,0,0,3,0,2,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,0A,0,0.01,18,0,0,0,0.5,0,0.1,0,0.01,0,0.01,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,0C,0,0.01,20,1,0,0,3,0,0,0.1,0,0,0.01,0.01,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,0E,0,0,30,4,2,0,0.5,0,0.01,0,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,0G,2,0,12,3,0,0,3,0,0,0,0,0,0.01,0,0.01,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,0I,0,0,20,2,0,0,0,0,3,0,0,0,0.01,0,0.01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,2I,0,0.1,13,4,0,0,2,0,0,0,0,0,0.01,0,0.01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,2G,0,0,16,10,0,0,1,0,0,0,0,0,0.01,0.01,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,2E,0,0,18,0,0,0,2,0,0,1,0,0.1,0.01,0.01,0,0.1,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0,3,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,2C,0,0,20,2,0.1,0,3,0,0,0,0,0,0.01,0.01,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,2A,0,0,12,13,0.1,0,2,0,0,0.01,0,0.01,0.01,0.01,0.01,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,4A,0,0,20,0,0,0,0.5,0,3,0,0,0.1,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0.01,0.01,0,0.01,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,4C,0,0.01,17,3,0,0,2,0,0,0,0,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0.01,0,0,0,0,0,0,0.01,0,0,0.1,0,0.1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,4E,0,0,25,5,0,0,2,0,0,0,0,0,0.01,0,0.01,0.5,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,4G,0,0,20,0.01,0,0,2,0,0.5,0,0,0,0.01,0,0.01,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,4I,0,0,20,1,0,0,1,0,0,0,0,0,0.1,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.1,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,6I,0,0,40,0.1,0,0,4,0,0.1,2,0,0,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,6G,0,0,25,0,0,0,3,0,0,0,0,0.1,0.01,0.01,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,6E,0,0,20,3,0,0,3,0,0.5,1,0,0,0.01,0,0.01,2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,6C,0,0,20,3,0,0,1,0,0.1,0,0,0.01,0.1,0,0.1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3,0,0,0,0.5,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,6A,0,0,15,0,0,0,2,0,4,1,0,0.01,0.1,0.01,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0.01,0.1,0,0,0.01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,8A,0,0,12,3,0,0,2,0,0,0,0,0.01,0.01,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,8C,0,0,10,2,0,0,3,0,1,0,0,0.1,0.1,0.01,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,8E,0,0,30,0.5,0.01,0.01,1,0,0,0,0,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,2,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,8G,0,0,20,2,4,2,1,0,0,0,0,0,0.01,0.01,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.1,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1982,3,8I,0,0,15,0,0,0.5,0.5,0,0,0,0,0.01,0.1,0,0.01,3,0,0,0,0,0,0,1,0,0.01,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,0A,0,0.01,15,0,0,0,1,0,0.1,0,0.01,0,0.5,0.1,0.01,0.5,0,0,0,0,0,0,0,0,0,0.01,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,0C,0,0,20,0.5,0,0,2,0,0,0,0,0,0.1,0.5,2,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,0E,0,0,20,2,0,0,0.5,0,0,0,0,0,0.01,0.1,0.5,0.5,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,0G,1,0,4,2,0,0,2,0,0,0,0,0,0.1,0.1,0.5,0.1,0,0,0,0,0,0,7,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.1,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,0I,0,0,25,2,0,0,0.5,0,2,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,2I,0,0,5,4,0,0,1,0,0,0,0,0,0.1,0,0.5,1,0,0,0,0,0.1,0,6,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,2G,0,0,7,5,0,0,0.5,0,0,0,0,0,0.5,0.1,0.5,0.5,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.01,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,2E,0,0,5,0,0,0,2,0,0,0.5,0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,5,0,0,0,0.1,0.01,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,2C,0,0,15,0,0,0,2,0,0,0,0,0,0.5,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,2A,0,0,2,10,0,0,1,0,4,0.1,0,0,0.1,0.5,0.5,0.5,0,0,0,0,0.01,0.01,0.1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,4A,0,0,15,0,0,0,0.1,0,0,0,0.01,0.1,1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5,0.1,0,0.01,0,0,0,0,0.5,0.01,0,0,0,0,0.5,0.1,0.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,4C,0,0.1,12,2,0,0,2,0,0,0,0,0,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,2,0,0,0,0.1,0.01,0,0,0,0,0,0,0.5,0,0,0.1,0,0.1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,4E,0,0,20,5,0,0.1,3,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,4G,0,0,30,0,0,0,4,0,0.5,0,0,0,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0.01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,4I,0,0,25,2,0,0,2,0,0.1,0,0,0,2,0.1,1,2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,3,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,6I,0,0,8,0.5,0,0.01,5,0,0,5,0,0,1,0.5,2,1,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,3,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,6G,0,0,30,0,0,0,4,0,0,0,0,0.1,1,2,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,0.1,0.1,0,0,0,0,0,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,6E,0,0,20,2,0.01,0,3,0,0.5,3,0,0.5,0.01,1,0.5,2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,3,0,0,0,0.1,0,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,6C,0,0,30,4,0,0,2,0,0,0,0,0,3,1,2,0.5,0,0,0,0,0,0.01,2,0,0,0,0,0,0,9,0,0,0,0.5,0.01,0,0,0,0,0,0,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,6A,0,0,20,0,0,0,3,0,5,2,0,0.1,1,2,1,2,0,0,0,0,0,0.01,0,0,0,0,0.5,0,0,4,0,0,0,0.1,0,0,0,0.01,0,0,0,0.1,0.01,1,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,8A,0,0,25,3,0,0,2,0,0.1,0,0,0.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,4,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1982,3,8C,0,0.1,7,3,2,0,4,0,2,0,0,0.1,0.1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,0.01,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
